Helmholtz theorem,हेल्महोल्त्स प्रमेय,,,
hemicyclic,अर्धक्रीय,,,
heptamer,सप्ततय,,,
heroin,हेरोइन,,,
heteroazeotrope,विषम स्थिरक्वाथी,,,
heterobasic,विषमक्षारकीय,,,
heterocyclic compound,विषमचक्रीय यौगिक,,,
heterogeneity,विषमांगता,,,
heterogeneous,"1. विषमांग,विषमांगी 2. विजातीय",,,
heterogeneous catalysis,विषमांगी उत्प्रेरण,,,
heterogeneous nucleation,विषमांगी केंद्रकन,,,
heteronuclear molecule,विषमनाभिकीय अणु,,,
heteropolar bond,विषमध्रुवी आबंध,,,
heteropolymer,विषमबहुलक,,,
hexadecimal notation,षोडशाधारी अंकन पद्धति,,,
hexagon,षड्भुज,,,
hexagonal closepacked structure,षटकोणीय सुसंकुलित संरचना,,,
hexagonal system,षट्कोणीय तंत्र,,,
hide power,प्रच्छद क्षमता,,,
high carbon steel,अधिकार्बन इस्पात,,,
high energy particle,उच्च ऊर्जा कण,,,
high frequency induction furnace,उच्च आवृत्ति प्रेरणिक भट्टी,,,
high frequency titration,उच्च आवृत्ति अनुमापन,,,
high performance polymer,उच्च निष्पादन बहुलक,,,
high temperature material,उच्च तापसह पदार्थ,,,
high temperature thermometry,उच्च तापमिति (उत्तापमिति),,,
(pyrometry),,,,
higher order reaction,उच्चतर कोटि अभिक्रिया,,,
higher oxide,उच्चतर ऑक्साइड,,,
highly soluble,अतिविलेय,,,
hindered rotation,अवरुद्ध घूर्णन,,,
histochemistry,ऊतक रसायन,,,
Hittorf number,हिटऑर्फ संख्या,,,
Hofmann exhaustive methylation,हऑफमान रेचकीय मेथिलन,,,
holding period,धारण काल,,,
holocrystalline,पूर्णक्रिस्टली,,,
homoaromatic,समैरोमैटिक,,,
homochromous,समवर्णी,,,
homocyclic,समचक्रीय,,,
homogeneous,"1. समांग,समांगी 2. सजातीय",,,
homogeneous reaction,समांगी अभिक्रिया,,,
homogenization,समांगीकरण,,,
homogenous catalysis,समांगी उत्प्रेरण,,,
homologue,सजातीय,,,
homolytic fission,समापघटनीय विखंडन,,,
homomorphy,समरूपता,,,
homopolar bond,समध्रुवी आबंध,,,
homopolymer,समबहुलक,,,
honeycomb texture,मधुकोश संव्यूति,,,
horizontal,क्षैतिज,,,
horizontal plane,क्षैतिज समतल,,,
horizontality,क्षैतिजता,,,
hormonal constitution,हऑर्मोनी संघटन,,,
horse power,"अश्वशक्ति,हार्सपावर",,,
host crystal,अतिथेय क्रिस्टल,,,
hot,तप्त,,,
hot briquetting,तप्त इष्टिकायन,,,
hot electron,अधिऊर्जी इलेक्ट्रऑन,,,
hot radical reaction,अधिऊर्जी मूलक अभिक्रिया,,,
hot rolled,तप्त बेल्लित,,,
hot working,तप्तकर्मण,,,
hue वर्णिमा,छटा,,,
Hughes-Ingold theory humidity,ह्यूज–इन्गोल्ड सिद्धांत आर्द्रता,,,
Hund rule of maximum multiplicity,हुंड अधिकतम बहुलता नियम,,,
hyalocrystalline,काचीक्रिस्टलीय,,,
hybrid orbital,संकर कक्षक,,,
hybridisation,संकरण,,,
hydrated ion,जलयोजित आयन,,,
hydration,जलयोजन,,,
hydraulic,1. द्रवचालित 2. द्रवीय 3. जलदृढ़ई,,,
hydraulic lime,जलदृढ़ई चूना,,,
hydraulic pump,द्रवीय पंप,,,
hydraulic thermostat,द्रवीय तापस्थापी,,,
hydraulics,1. द्रविकी 2. द्रवचालिकी,,,
hydro codimer,हाइड्रो सहद्वितय,,,
hydrocarbon fermentation,हाइड्रोकार्बन किण्वन,,,
hydrocracking,हाइड्रोजनी भंजन,,,
hydrodynamical pressure,द्रवगतिकीय दाब,,,
hydrogen bonded complex,हाइड्रोजन आबंधित संकुल,,,
hydrogen ion catalysis,हाइड्रोजन आयन उत्प्रेरण,,,
hydrogenated fat,हाइड्रोजनित वसा,,,
hydrogenation,हाइड्रोजनन,,,
hydrolysis,जल अपघटन,,,
hydrolytic precipitation,जल अपघटनी अवक्षेपण,,,
hydrophilic,जलरागी,,,
hydrophobic,जलविरागी,,,
hydrostatic,द्रवस्थैतिक,,,
hydrothermal deposit,उष्णजलीय निक्षेप,,,
hydrotrophy,जलानुवर्तन,,,
hydroxyl bond,हाइड्रऑक्सिल आबंध,,,
hygrology,आर्द्रताविज्ञान,,,
hyperacidity,अतिअम्लता,,,
hyperbolic orbit,अतिपरवलयिक कक्षा,,,
hyperconjugation,अतिसंयुग्मन,,,
hypereutectic alloy,"अतिगलनक्रांतिक मिश्रातु,हाइपरयूरेक्टिक मिश्रातु",,,
hyperfine structure,अतिसूक्ष्म संरचना,,,
hyperkalemia,अतिपोटैशियम रक्तता,,,
Hypersensitivity,अतिसंवेदनशीलता,,,
hypertonic solution,अतिपरासारी विलयन,,,
Hypervitaminosis,अतिविटामिनता,,,
Hypoacidity,अल्प अम्लता,,,
Hypochrome,अववर्णी,,,
hypoeutectic alloy,हाइपोयूटेक्टी मिश्रातु,,,
Hyposensitization,अवसुग्राहीकरण,,,
Hypothesis,परिकल्पना,,,
Hypovitaminosics,अल्पविटामिनता,,,
Hypsochrome,वर्णापकर्षी,,,
Hysterisis,शैथिल्य,,,
ice bath,बर्फ अवगाह,,,
Icosahedral,विशफलकी,,,
ideal condition,1. आदर्श प्रतिबंध 2. आदर्श अवस्था,,,
Ideal gas law,आदर्श गैस नियम,,,
identical configuration,सर्वसम विन्यास,,,
Identification,अभिनिर्धारण,पहचान,,
Idiomorphism,स्वरूपता,,,
igneous fusion,आग्नेय संगलन,,,
ignition temperature,प्रज्वलन ताप,,,
Illumination,प्रदीप्ति,प्रदीपन,,
Imbibition,अंतःशोषण,,,
Immersion,निमज्जन,,,
immiscible phase,अमिश्रणीय प्रावस्था,,,
Immunization,प्रतिरक्षण,,,
Impact,1. आघट्ट 2. प्रतिघात,,,
impact ionisation,प्रतिघात आयनन,,,
Impedance,प्रतिबाधा,,,
imperfect crystal,अपूर्ण क्रिस्टल,,,
Impermeability,अपारगम्यता,,,
Implosion,अंतःस्फोटन,,,
Impoverishment,दरिद्रण,,,
Impulse,आवेग,,,
Impurity,1. अशुद्धता 2. अपद्रव्य,,,
impurity level,अपद्रव्य स्तर,,,
Inactivation,निष्क्रियण,,,
Incandescent,तापदीप्त,,,
incandescent filament,तापदीप्त फिलामेंट,,,
Incineration,भस्मीकरण,,,
