distortional elasticity,विरूपण प्रत्यास्थता,,,,,,,,,,,,,
distributed amplifier,वितरित प्रवर्धक,,,,,,,,,,,,,
Distribution,वितरण,बंटन,,,,,,,,,,,,
distributive law,वितरण-नियम,बंटन-नियम,,,,,,,,,,,,
Disturbance,विक्षोभ,,,,,,,,,,,,,
Disturbed,विक्षुब्ध,विक्षुब्ध साम्यावस्था,,,,,,,,,,,,
disturbing force,विक्षोभी बल,,,,,,,,,,,,,
Diurnal,आह्निक,दिवाचर ,दिवा,दैनिक,,,,,,,,,,
diurnal motion,दैनिक गति,,,,,,,,,,,,,
Divalent,द्विसंयोजक,,,,,,,,,,,,,
Diverge,अपसारित करना,अपसारित होना,,,,,,,,,,,,
Divergence,अपसरण,अपसारिता ,डाइवर्जेन्स,,,,,,,,,,,
Divergent,अपसारी,,,,,,,,,,,,,
diversion,दिक्परिवर्तन,,,,,,,,,,,,,
Divided,विभाजित,विभक्त,,,,,,,,,,,,
division,भाग,प्रभाग ,विभाजन,,,,,,,,,,,
D-layer of ionosphere,आयन मंडल की D परत,,,,,,,,,,,,,
domain,प्रक्षेत्र ,प्रान्त ,प्रदेश,डोमेन,,,,,,,,,,
dome,डोम ,गुम्बद,,,,,,,,,,,,
dominant term,प्रभावशाली पद,,,,,,,,,,,,,
donor level,दाता स्तर,,,,,,,,,,,,,
doped junction,मादित संधि,,,,,,,,,,,,,
Doping,मादन,अपमिश्रण,,,,,,,,,,,,
Doppler effect,डॉप्लर प्रभाव,,,,,,,,,,,,,
Dose,डोज़,मात्रा,,,,,,,,,,,,
Dosimeter,मात्रामापी,,,,,,,,,,,,,
Dotted,बिन्दुकित,छिटकी,,,,,,,,,,,,
Double,द्वि,द्विगुण,युग्म,द्विक,उभय,द्विधा,,,,,,,,
double bonds,द्वि-आबंध,,,,,,,,,,,,,
double concave lens,उभयावतल लेन्स,,,,,,,,,,,,,
double convex lens,उभयोत्तल लेन्स,,,,,,,,,,,,,
double differentiation,द्विश:अवकलन,,,,,,,,,,,,,
double ionization,द्वि आयनन,,,,,,,,,,,,,
double molecule,द्वि-अणु,,,,,,,,,,,,,
double precision,द्विक परिशुद्धता,,,,,,,,,,,,,
double refraction,द्विअपवर्तन,,,,,,,,,,,,,
double series,द्विक श्रेणी,,,,,,,,,,,,,
double stars,युग्म तारे,,,,,,,,,,,,,
doublet,द्विक,,,,,,,,,,,,,
doublet achromat,अवर्णक लेन्स-युग्म,,,,,,,,,,,,,
Doubling,द्विभवन ,द्विस्तरण,,,,,,,,,,,,
doubly charged particles,द्वितः आवेशित कण,,,,,,,,,,,,,
Doubly degenerate,द्विधा अपभ्रष्ट,,,,,,,,,,,,,
doubly ionised,द्वित: आयनित,,,,,,,,,,,,,
Downward,अधोमुखी,,,,,,,,,,,,,
drag,कर्षण ,कर्षज अयस्क ,अर्ध संच,,,,,,,,,,,
drag force drift,कर्षण बल,,,,,,,,,,,,,
drift,वाह,अपवाह ,अपोढ़ ,ड्रिफ्ट (खनन) ,पाँझ (खाद्य) ,विस्थापन,,,,,,,,
Drift current,अपवाह धारा,,,,,,,,,,,,,
Driving,परिचालन,,,,,,,,,,,,,
driving voltage,चालन वोल्टता,,,,,,,,,,,,,
drop ball,पाती बॉल,,,,,,,,,,,,,
drop dead halt (=dead halt),आकस्मिक विराम,,,,,,,,,,,,,
droplet,बिंदुक,सूक्ष्म बिंदु,सूक्ष्म बूंद,,,,,,,,,,,
dropping,पातन,,,,,,,,,,,,,
Dry,शुष्क,,,,,,,,,,,,,
dry and wet bulb hygrometer,शुष्कार्द आर्द्रतामापी,,,,,,,,,,,,,
dry contact,विफल संपर्क,,,,,,,,,,,,,
dual operation,द्वि प्रचालन ,द्वैती संक्रिया,,,,,,,,,,,,
duct,वाहिनी,,,,,,,,,,,,,
Ductile,तन्य,,,,,,,,,,,,,
ductility,तन्यता,,,,,,,,,,,,,
dull,मंद,,,,,,,,,,,,,
dummy,मूक,,,,,,,,,,,,,
dumping,सन्निक्षेपण,,,,,,,,,,,,,
dwar star,वामन तारा,,,,,,,,,,,,,
dyad-axis,द्वय-अक्ष,,,,,,,,,,,,,
dynamic,गतिक,,,,,,,,,,,,,
dynamical,गतिकीय,,,,,,,,,,,,,
dynamics,गतिविज्ञान,गतिकी,,,,,,,,,,,,
dynamo,डायनेमो,,,,,,,,,,,,,
Dyne,डाइन,,,,,,,,,,,,,
earth,पृथ्वी,भू,,,,,,,,,,,,
earthquake intensity,भूकंप तीव्रता,,,,,,,,,,,,,
earth satellite,भू-उपग्रह,,,,,,,,,,,,,
earth system (=ground system of an antenna),भू-संपर्कक तंत्र,,,,,,,,,,,,,
earth wire,भू-तार,,,,,,,,,,,,,
eccentric,उत्केंद्र,उत्केंद्रक,,,,,,,,,,,,
Eccentricity,उत्केंद्रता,,,,,,,,,,,,,
echelon,सोपानक,ऐशेलान,,,,,,,,,,,,
echo,प्रतिध्वनि,,,,,,,,,,,,,
Eclipse,ग्रहण,,,,,,,,,,,,,
ecliptic coordinates,क्रांति वृत्तीय निर्देशांक,,,,,,,,,,,,,
Eddy,भँवर,,,,,,,,,,,,,
edge dislocation,धार प्रभ्रंश,,,,,,,,,,,,,
edge effect,कोर-प्रभाव,,,,,,,,,,,,,
Edison cell,एडिसन सेल,,,,,,,,,,,,,
Edit,संपादन करना,,,,,,,,,,,,,
effective,प्रभावी,,,,,,,,,,,,,
Efficiency,दक्षता,,,,,,,,,,,,,
effort,प्रयास,,,,,,,,,,,,,
effusion,निस्सरण,,,,,,,,,,,,,
Eigen,अतिलक्षणिक,आइगेन,,,,,,,,,,,,
eightspin,अष्टप्रचक्रणी,,,,,,,,,,,,,
Einstein-Bose distribution law,आइन्स्टाइन-बोस वितरण नियम,,,,,,,,,,,,,
Einstein-de-Hass effect,आइन्स्टान-दि-हास प्रभाव,,,,,,,,,,,,,
Einsteinium,आइन्स्टाइनियम,,,,,,,,,,,,,
Einstein Smoluchowski Equation,आइन्स्टाइन स्मोलुचोव्स्की समीकरण,,,,,,,,,,,,,
Einstein space,आइन्स्टाइन-समष्टि,,,,,,,,,,,,,
Ejection,निष्कासन,,,,,,,,,,,,,
Ejection capsule,उत्क्षेपणी,उत्क्षेपक कैप्सूल,,,,,,,,,,,,
Ejector,उत्क्षेपक,,,,,,,,,,,,,
ejector plate,निष्कासी पटिका,,,,,,,,,,,,,
Elastance,व्युत्क्रम धारिता,,,,,,,,,,,,,
elastic,प्रत्यास्थ,,,,,,,,,,,,,
elastic after effect (=elastic lag),प्रत्यास्थ उत्तर प्रभाव,प्रत्यास्थ पश्चता,,,,,,,,,,,,
elastically anisotropic body,प्रत्यास्थतया विषमदैशिक पिंड,,,,,,,,,,,,,
elasticity,प्रत्यास्थता,,,,,,,,,,,,,
elasticometer,इलैस्टिकोमीटर,प्रत्यास्थतामापी,,,,,,,,,,,,
elastic stiffness,प्रत्यास्थ दुर्नम्यता,,,,,,,,,,,,,
E-layer of ionosphere,आयन मंडल की ई-परत,,,,,,,,,,,,,
electret,इलेक्ट्रेट,,,,,,,,,,,,,
Electrical,वैद्युत,विद्युत,,,,,,,,,,,,
electricity,विद्युत,,,,,,,,,,,,,
electrification (electrostatics),विद्युतीकरण ,आवेशन,,,,,,,,,,,,
electrified,विद्युतीकृत,,,,,,,,,,,,,
electrified particles,चार्जित कण,आविष्ट कण,,,,,,,,,,,,
Electroacoustic,वैद्युत ध्वानिक,,,,,,,,,,,,,
Electro-acoustics,विद्युत-ध्वानिकी,,,,,,,,,,,,,
Electrocaloric,विद्युत-ऊष्मीय,,,,,,,,,,,,,
electrochemical,विद्युत-रासायनिक,,,,,,,,,,,,,
equivalent,तुल्यांक,,,,,,,,,,,,,
Electrode,इलैक्ट्रोड,,,,,,,,,,,,,
Electrodynamics,विद्युत-गतिकी,,,,,,,,,,,,,
electrokinetic effect,विद्युत-गतिक प्रभाव,,,,,,,,,,,,,
Electrolysis,विद्युत-अपघटन,,,,,,,,,,,,,
Electrolyte,विद्युत-अपघट्य,,,,,,,,,,,,,
electrolytic,विद्युत-अपघटनी,,,,,,,,,,,,,
Electrolyzer,विद्युदपघटक ,विद्युदपघटित्र,,,,,,,,,,,,
electromagnet,विद्यतु-चुम्बक,,,,,,,,,,,,,
Electromagnetic,विद्युत-चुम्बकीय,,,,,,,,,,,,,
Electromagnetics,विद्युत-चुम्बकिकी,,,,,,,,,,,,,
electromagnetism,विद्युत-चुम्बकत्व,,,,,,,,,,,,,
electrometer valve (=electrometer tube),विद्युतमापी नलिका,इलेक्ट्रोमीटर वाल्व,,,,,,,,,,,,
electromotive force,विद्युत-वाहक बल,,,,,,,,,,,,,
Electron,इलेक्ट्रॉन,,,,,,,,,,,,,
electronegative,ऋण-विद्युती,,,,,,,,,,,,,
Electronic,इलेक्ट्रॉनिक,,,,,,,,,,,,,
electronic eigenfunction,इलेक्ट्रॉनीय आइगेनफलन,,,,,,,,,,,,,
electronic energy,इलेक्ट्रॉनीय ऊर्जा,,,,,,,,,,,,,
electronics,इलेक्ट्रॉनिकी,,,,,,,,,,,,,
electron optics (=electro-optics),इलेक्ट्रॉन-प्रकाशिकी,,,,,,,,,,,,,
Electro-optics,विद्युत-प्रकाशिकी,,,,,,,,,,,,,
Electropositive,धन-विद्युती,,,,,,,,,,,,,
Electroscope,विद्युतदर्शी,,,,,,,,,,,,,
Electrostatic,स्थिर वैद्युत,,,,,,,,,,,,,
Electrostatics,स्थिरविद्युतिकी,,,,,,,,,,,,,
electrostriction,विद्युतविरूपण,,,,,,,,,,,,,
electrovalency,वैद्युत संयोजकता,,,,,,,,,,,,,
electrovalent,वैद्युत संयोजक,,,,,,,,,,,,,
Element,तत्व ,अल्पांश ,अवयव,,,,,,,,,,,
elementary,प्राथमिक,प्रारंभिक ,तात्विक,,,,,,,,,,,
elementary charge,मूल आवेश,,,,,,,,,,,,,
Elevation,उत्थान,उत्थापन,उन्नयन,उच्चता,ऊंचाई,,,,,,,,,
elevation,तुंगतामापी,,,,,,,,,,,,,
meter elevator,उत्थापक,एलिवेटर,,,,,,,,,,,,
ellipse of aberration,अपेरण-दीर्घवृत्त,,,,,,,,,,,,,
Elongation,दीर्धीकरण ,दैर्घ्यवृद्धि,प्रसर कोण,,,,,,,,,,,
Emanating,निर्गमन,प्रसर्जन,,,,,,,,,,,,
Emanation,प्रसर्जन ,प्रसर्ग,,,,,,,,,,,,
Embed,अंत:स्थापित करना,,,,,,,,,,,,,
Embedded,अंत:स्थापित,,,,,,,,,,,,,
Emergent,निर्गत,,,,,,,,,,,,,
Emission,उत्सर्जन,,,,,,,,,,,,,
Emissivity,उत्सर्जकता,उत्सर्जिता,,,,,,,,,,,,
Emittance,उत्सर्जकता,,,,,,,,,,,,,
emitter,उत्सर्जक,एमिटर,,,,,,,,,,,,
Emphasis,पूर्व प्रबलन ,बल,,,,,,,,,,,,
empirical,आनुभविक,,,,,,,,,,,,,
Empty,रिक्त,अपूरित,,,,,,,,,,,,
Emulsifier,पायसीकारक,इमल्सीकारक,,,,,,,,,,,,
Emulsion,पायस,इमल्शन,,,,,,,,,,,,
End,सिरा,छोर,अंत,अंत्य,,,,,,,,,,
end correction,अंत्य संशोधन,,,,,,,,,,,,,
endoergic,ऊर्जा-शोषी,,,,,,,,,,,,,
end on position,अक्षीय स्थिति,ए-स्थिति,,,,,,,,,,,,
Endothermic,ऊष्माशोषी ,आंतरोष्मी,,,,,,,,,,,,
endothermic process,ऊष्माशोषी प्रक्रम,,,,,,,,,,,,,
energise energy,ऊर्जित करना,,,,,,,,,,,,,
energy content,ऊर्जा अन्तर्निहित,,,,,,,,,,,,,
energy index,ऊर्जा ऊर्जाक,,,,,,,,,,,,,
engine engineering,इंजन अभियांत्रिकी,इंजीनियरी,,,,,,,,,,,,
enhancement,संवृद्धि,,,,,,,,,,,,,
enriched isotope,समृद्ध समस्थानिक,,,,,,,,,,,,,
enriched reactor,संवर्धित रिऐक्टर,,,,,,,,,,,,,
enriching,समृद्धिकरण,,,,,,,,,,,,,
enrichment,समृद्धि,,,,,,,,,,,,,
Ensemble,समुच्चय,समुदाय,,,,,,,,,,,,
enthalpy,एन्थैल्पी,पूर्ण ऊष्मा,,,,,,,,,,,,
entity,सत्ता,,,,,,,,,,,,,
Entropy,एन्ट्रॉपी,,,,,,,,,,,,,
entry,प्रविष्टि,,,,,,,,,,,,,
Enumeration,गणन,गिनना,,,,,,,,,,,,
envelope of surface,पृष्ठ-अन्वालोप,,,,,,,,,,,,,
epicentral,अधिकेन्द्री,,,,,,,,,,,,,
Episcope,अपारचित्रदर्शी,एपीस्कोप,,,,,,,,,,,,
epitaxial layer,एपीटेक्सीय परत,,,,,,,,,,,,,
epitaxy,एपीटैक्सी,अधिरोहण,,,,,,,,,,,,
equal,समान,बराबर,सम,तुल्य,,,,,,,,,,
Equaliser,समकारक,,,,,,,,,,,,,
Equality,समता,समिका,,,,,,,,,,,,
Equation,समीकरण,,,,,,,,,,,,,
Equator,विषुवत वृत,भूमध्यरेखा,इक्वेटर,मध्यरेखा,,,,,,,,,,
Equatorial,विषुवतीय,भूमध्यरेखीय ,मध्यवर्ती ,निरक्षीय,,,,,,,,,,
equiconcave,समावतल,,,,,,,,,,,,,
Equiconvex,समोत्तल,,,,,,,,,,,,,
Equidimensional,समविमीय,,,,,,,,,,,,,
Equidistant,समदूरस्थ,समान्तराली,,,,,,,,,,,,
equilibrium,साम्यावस्था,साम्य,संतुलन,,,,,,,,,,,
Equipartition,समविभाजन,,,,,,,,,,,,,
Equipment,उपस्कर,,,,,,,,,,,,,
Equipotential,समविभवता,समक्षमता,,,,,,,,,,,,
